code;name;rama_ids/code;rama_ids/name;cargos_ids/code;cargos_ids/name;cargos_ids/value
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1732600000036;TRIPULANTE DE CABINA DESDE 170.001 KILOS-HASTA 220.000 KILOS;506,0800
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1732600000037;TRIPULANTE DE CABINA DESDE 220.001 KILOS-HASTA 270.000 KILOS;506,0800
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1732600000038;TRIPULANTE DE CABINA DESDE 270.001 KILOS-HASTA 320.000 KILOS;506,0800
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1732600000039;TRIPULANTE DE CABINA DESDE 320.001 KILOS-HASTA 370.000 KILOS;506,0800
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1732600000040;TRIPULANTE DE CABINA DESDE 370.001 KILOS-HASTA 420.000 KILOS;506,0800
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1732600000041;TRIPULANTE DE CABINA DESDE 420.000 KILOS;506,0800
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000001;COPILOTO DESDE 700 KILOS HASTA 1500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000002;COPILOTO DESDE 1501 KILOS HASTA 2500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000003;COPILOTO DESDE 2501 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000004;COPILOTO DESDE 1700 KILOS HASTA 2500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000005;COPILOTO DESDE 2501 KILOS HASTA 4000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000006;COPILOTO DESDE 4001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000007;COPILOTO DESDE 700 KILOS HASTA 1500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000008;COPILOTO DESDE 1501 KILOS HASTA 2500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000009;COPILOTO DESDE 2501 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000010;COPILOTO DESDE 1700 KILOS HASTA 2500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000011;COPILOTO DESDE 2501 KILOS HASTA 4000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000012;COPILOTO DESDE 4001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000013;COPILOTO DESDE 1300 KILOS HASTA 2500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000014;COPILOTO DESDE 2501 KILOS HASTA 5000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000015;COPILOTO DESDE 5001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000016;COPILOTO DESDE 1300 KILOS HASTA 2500 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000017;COPILOTO DESDE 2501 KILOS HASTA 5000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000018;COPILOTO DESDE 5001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000019;COPILOTO HASTA 5.700 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000020;COPILOTO DESDE 5.701 KILOS-HASTA 15.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000021;COPILOTO DESDE 15.001 KILOS-HASTA 25.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000022;COPILOTO DESDE 25.001 KILOS-HASTA 35.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000023;COPILOTO DESDE 35.001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000024;COPILOTO HASTA 5.700 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000025;COPILOTO DESDE 5.701 KILOS-HASTA 15.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000026;COPILOTO DESDE 15.001 KILOS-HASTA 25.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000027;COPILOTO DESDE 25.001 KILOS-HASTA 35.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000028;COPILOTO DESDE 35.001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000029;COPILOTO HASTA 60.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000030;COPILOTO DESDE 60.001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000031;COPILOTO HASTA 25.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000032;COPILOTO DESDE 25.001 KILOS-HASTA 45.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000033;COPILOTO DESDE 45.001 KILOS-HASTA 60.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000034;COPILOTO DESDE 60.001 KILOS-HASTA 80.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000035;COPILOTO DESDE 80.001 KILOS-HASTA 120.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000036;COPILOTO DESDE 120.001 KILOS-HASTA 170.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000037;COPILOTO DESDE 170.001 KILOS-HASTA 220.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000038;COPILOTO DESDE 220.001 KILOS-HASTA 270.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000039;COPILOTO DESDE 270.001 KILOS-HASTA 320.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000040;COPILOTO DESDE 320.001 KILOS-HASTA 370.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000041;COPILOTO DESDE 370.001 KILOS-HASTA 420.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000042;COPILOTO DESDE 420.001 KILOS-HASTA 470.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000043;COPILOTO DESDE 470.001 KILOS-HASTA 520.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000044;COPILOTO DESDE 520.001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000045;COPILOTO HASTA 28.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000046;COPILOTO DESDE 28.001 KILOS-HASTA 45.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000047;COPILOTO DESDE 45.001 KILOS-HASTA 60.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000048;COPILOTO DESDE 60.001 KILOS-HASTA 80.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000049;COPILOTO DESDE 80.001 KILOS-HASTA 120.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000050;COPILOTO DESDE 120.001 KILOS-HASTA 170.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000051;COPILOTO DESDE 170.001 KILOS-HASTA 220.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000052;COPILOTO DESDE 220.001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000053;COPILOTO HASTA 35.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000054;COPILOTO DESDE 35.001 KILOS-HASTA 50.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000055;COPILOTO DESDE 50.001 KILOS-HASTA 80.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000056;COPILOTO DESDE 80.001 KILOS-HASTA 120.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000057;COPILOTO DESDE 120.001 KILOS-HASTA 170.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000058;COPILOTO DESDE 170.001 KILOS-HASTA 220.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000059;COPILOTO DESDE 220.001 KILOS-HASTA 270.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000060;COPILOTO DESDE 270.001 KILOS-HASTA 320.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000061;COPILOTO DESDE 320.001 KILOS-HASTA 370.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000062;COPILOTO DESDE 370.001 KILOS-HASTA 420.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000063;COPILOTO DESDE 420.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000064;COPILOTO MONOMOTOR CONVENCIONAL PARA TRABAJOS AGRÍCOLAS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000065;COPILOTO MONOMOTOR TURBO HELICE PARA TRABAJOS AGRÍCOLAS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000066;COPILOTO HELICOPTERO CONVENCIONAL;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000067;COPILOTO HELICOPTERO MONOREACTOR;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000068;COPILOTO HASTA 5.700 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000069;COPILOTO DESDE 5.701 KILOS-HASTA 12.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000070;COPILOTO DESDE 12.001 KILOS-HASTA 18.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000071;COPILOTO DESDE 18.001 KILOS-HASTA 25.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000072;COPILOTO DESDE 25.001 KILOS-HASTA 35.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000073;COPILOTO DESDE 35.001 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000074;COPILOTO HASTA 25.000 KILOS;1114,1900
A17;TRANSPORTE Y LOGÍSTICA;A1730600000;MRL-EMPRESAS DE TRANSPORTE AÉREO, EN SERVICIO REGULAR,  NO REGUL;1741000000075;COPILOTO DESDE 25.001 KILOS;1114,1900
A18;SERVICIOS FINANCIEROS;A1810000000;MRL-TODAS LAS RAMAS (CIIU:10000000);1810000000001;OFICIAL DE CUMPLIMIENTO;401,3200
A18;SERVICIOS FINANCIEROS;A1810000000;MRL-TODAS LAS RAMAS (CIIU:10000000);1810000000002;GERENTE / JEFE DE SEGURIDAD FINANCIERA;400,9300
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900001;AUDITOR GENERAL;401,3200
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900002;GERENTE DE RIESGOS;401,3200
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900003;GERENTE DE SUCURSALES;401,3200
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900004;AGENTE O GERENTE DE AGENCIA;400,9300
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900005;ANALISTA DE RIESGOS;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900006;GERENTE DE CONTABILIDAD;401,3200
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900007;EJECUTIVO DE NEGOCIOS BANCA CORPORATIVA;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900008;EJECUTIVO DE NEGOCIOS BANCA DE PERSONAS;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900009;EJECUTIVO DE NEGOCIOS BANCA EMPRESARIAL;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900010;EJECUTIVO DE NEGOCIOS BANCA PYMES;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900011;JEFE ADMINISTRATIVO;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900012;JEFE DE ARCHIVO;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900013;JEFE DE CAJEROS / CANALES;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900014;JEFE DE CAMARA DE COMPENSACION;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900015;JEFE DE CAMBIOS;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900016;JEFE DE CARTERA;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900017;JEFE DE COBRANZAS DEL EXTERIOR;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900018;JEFE DE COBRANZAS DEL INTERIOR;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900019;JEFE DE COMERCIO EXTERIOR / SWIFT;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900020;JEFE DE CREDITO;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900021;JEFE DE CUENTAS CORRIENTES;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900022;JEFE DE DEPARTAMENTO INTERNACIONAL;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900023;JEFE DE DESARROLLO ORGANIZACIONAL;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900025;JEFE DE REVISORIA Y CONTROL;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900026;JEFE DE SERVICIOS GENERALES;400,3800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900027;GERENTE DEL ÁREA LEGAL;401,3200
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900028;ANALISTA DE TECNOLOGIAS;399,2800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900031;CAJERO FINANCIERO;398,7300
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900033;OPERADOR DE TECNOLOGIAS;398,7300
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900034;ASISTENTE DE CARTERA;398,1800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900035;ASISTENTE DE CREDITO;398,1800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900039;ASISTENTE DE AUDITORIA;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900040;ASISTENTE DE CAJA;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900041;ASISTENTE DE CAMARA DE COMPENSACION;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900042;ASISTENTE DE CAMBIOS;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900043;ASISTENTE DE COBRANZAS DEL EXTERIOR;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900044;ASISTENTE DE COBRANZAS DEL INTERIOR;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900045;ASISTENTE DE CONTABILIDAD FINANCIERO;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900046;ASISTENTE DE DEPARTAMENTO INTERNACIONAL;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900047;ASISTENTE DE DEPARTAMENTO JURIDICO;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900049;ASISTENTE DE OPERACIONES;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900050;ASISTENTE DE ORGANIZACION Y METODOS;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900051;ASISTENTE DE PROCESAMIENTO DE DATOS;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900052;ASISTENTE DE REVISORIA Y CONTROL;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900053;ASISTENTE DE RIESGOS;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900056;EJECUTIVO DE DESARROLLO ORGANIZACIONAL;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900057;RECAUDADOR COBRADOR;397,0800
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900058;ASISTENTE DE ARCHIVO;396,5200
A18;SERVICIOS FINANCIEROS;A1811749900;BANCOS PRIVADOS;1811749900060;DIGITADOR DE COMPENSACION;396,5200
A19;ACTIVIDADES TIPO SERVICIOS;A1910000000;MRL-RESTO DE RAMAS (CIIU:10000000);1910000000003;ADMINISTRADOR DE LOCALES / ESTABLECIMIENTOS;411,3600
A19;ACTIVIDADES TIPO SERVICIOS;A1910000000;MRL-RESTO DE RAMAS (CIIU:10000000);1910000000004;ADMINISTRADOR DE CAMPO;411,3600
A19;ACTIVIDADES TIPO SERVICIOS;A1910000000;MRL-RESTO DE RAMAS (CIIU:10000000);1910000000005;ADMINISTRADOR GERENCIAL;411,3600
A19;ACTIVIDADES TIPO SERVICIOS;A1910000000;MRL-RESTO DE RAMAS (CIIU:10000000);1910000000006;SUBGERENTE / AFINES;411,3600
A19;ACTIVIDADES TIPO SERVICIOS;A1910000000;MRL-RESTO DE RAMAS (CIIU:10000000);1910000000007;SUPERINTENDENTE  / AFINES;411,3600
A19;ACTIVIDADES TIPO SERVICIOS;A1910000000;MRL-RESTO DE RAMAS (CIIU:10000000);1910000000012;CONTADOR / CONTADOR GENERAL;407,8900
A19;ACTIVIDADES TIPO SERVICIOS;A1910000000;MRL-RESTO DE RAMAS (CIIU:10000000);1910000000013;ANALISTA / AFINES;407,8900
